PROJECT_NAME,DATA_DESCRIPTION,KEYWORD,KEYWORD2,LANGUAGE,INSTITUTION,INSTITUTION2,SCIENTIFIC_FIELD,SCIENTIFIC_FIELD2,PROJECT_COUNTRY,PROJECT_PROVINCE,PROJECT_AREA,PROJECT_CODE,FILE_CREATOR_NAME,FILE_CREATOR_FIRST_NAME,FILE_CREATOR_MAIL,CREATION_DATE,REFERENT_NAME,REFERENT_FIRST_NAME,REFERENT_MAIL,REFERENT_NAME2,REFERENT_FIRST_NAME2,REFERENT_MAIL2,SAMPLING_POINT-NAME,SAMPLING_POINT-COORDINATE_SYSTEM,SAMPLING_POINT-ABBREVIATION,SAMPLING_POINT-LONGITUDE,SAMPLING_POINT-LATITUDE,SAMPLING_POINT-ELEVATION,SAMPLING_POINT-DESCRIPTION,COORDINATE_SYSTEM_NAD,X_NAD,Y_NAD,Z_NAD,FILE_CREATOR_DISPLAY_NAME,TITLE,SAMPLE_NAME,SAMPLE_NAME_ORANO,SAMPLE_NAME_GEORESSOURCES,SAMPLE_TYPE,SAMPLING_DATE,HOLEID,HOLEID_LATITUDE,HOLEID_LONGITUDE,HOLEID_ELEVATION,HOLEID_X_NAD,HOLEID_Y_NAD,HOLEID_Z_NAD,SAMPLE_DEPTH_FROM,SAMPLE_DEPTH_TO,LITHOLOGY_ORANO,FORMATION_ORANO,LITHOLOGY,LITHOLOGY_2,LITHOLOGY_3,TEXTURE_STRUCTURE,TEXTURE_STRUCTURE_2,ORE_TYPE,ORE_TYPE_2,ORE_TYPE_3,HOST_AGE,MAIN_EVENT_AGE,ALTERATION_DEGREE,PICTURE,PICTURE2,PICTURE3,SAMPLE_LOCATION_BUILDING,STORAGE_ACCESS_REFERENT,SAMPLE_LOCATION_ROOM,SAMPLE_LOCATION_SHELF,SAMPLE_LOCATION_BOX,SAMPLE_LOCATION_BOX_TYPE,SAFETY_CONSTRAINTS,METHODOLOGY-SAMPLING,METHODOLOGY-SAMPLE_CONDITIONNING,METHODOLOGY-ANALYSIS,METHODOLOGY-SAMPLE,MEASUREMENT-ABBREV,MEASUREMENT-NATURE,MEASUREMENT-UNIT,ANALYSIS_LABORATORY,ANALYSIS_ABBREV,Vp_short_axis,Vp_long_axis,Vs_short_axis,Vs_long_axis,Vp_short_axis_sature,Vp_long_axis_sature,Vs_short_axis_sature,Vs_long_axis_sature,Absolute_solid_density,Bulk_density,Permeability,Magnetic_susceptibility,Resistivity_DC,Resistivity_AC_1hz,Resistivity_AC_10Khz,Thermic_conductivity,Poisson_ratio,Young_modulus,Graphite_prop_Imagery,Porosity_H2O,Porosity_He,Porosity_Hg,Kv,Estimated_qtz_fraction_paleo_brine_mix
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--588-4--588-4,WGS84 Greenwich,,-104.5962109,58.08316227,-53.45920695,,NAD83_UTM_zone_13N,523813.0464,6438039.23,-53.45920695,D_Beneteau,,WC527--1MAS--37,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,588.4,588.4,GranD,,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,MAGMATIC_TEXTURE,PHANERITIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,4657.98,,2720.16,,,,,,,2.52,6.35E-12,,,22,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--631-7--631-7,WGS84 Greenwich,,-104.5962042,58.08332005,-93.03419312,,NAD83_UTM_zone_13N,523813.3347,6438056.798,-93.03419312,D_Beneteau,,WC527--1MAS--41,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,631.7,631.7,GranD,,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,MAGMATIC_TEXTURE,PHANERITIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,5394.52,,2963.76,,,,,,,2.63,3.37E-12,,,20,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--654-3--654-3,WGS84 Greenwich,,-104.5962009,58.08340291,-113.6642455,,NAD83_UTM_zone_13N,523813.4732,6438066.025,-113.6642455,D_Beneteau,,WC527--1MAS--43,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,654.3,654.3,GranD,,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,MAGMATIC_TEXTURE,PHANERITIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,4409.96,,2271.76,,,,,,,2.44,9.81E-12,,,15,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC535--556--556-1,WGS84 Greenwich,,-104.5964161,58.08304555,-24.32034985,,NAD83_UTM_zone_13N,523801.0206,6438026.163,-24.32034985,D_Beneteau,,WC535-1--1MAS--29,,,,,WC____535___,58.09215489,-104.4659714,453.139,531485.511,6439093.756,453.139,556,556.1,EOH,,MAGMATIC_INTRUSIVE,FELSIC,GRANITE,MAGMATIC_TEXTURE,PEGMATITIC,,,,,,trace_chlorite,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,2861.285,,,,,,,,,2.7,,,,,3379.29,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC511--520-9--520-9,WGS84 Greenwich,,-104.5956034,58.08400755,5.472352368,,NAD83_UTM_zone_13N,523848.3059,6438133.552,5.472352368,D_Beneteau,,WC511--1MAS--27,,,BSMT,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,520.9,520.9,GranD,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ENSG,PETRO,5293.66,,2908.34,,,,,,,2.55,2.12E-12,,,8,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC511--527-1--527-1,WGS84 Greenwich,,-104.5956027,58.08402418,-0.444584495,,NAD83_UTM_zone_13N,523848.3357,6438135.404,-0.444584495,D_Beneteau,,WC511--1MAS--28,,,BSMT,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,527.1,527.1,GnPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ENSG,PETRO,5494.05,,3001.77,,,,,,,2.6,5.72E-13,,,9,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC511--532-7--532-7,WGS84 Greenwich,,-104.5956021,58.0840392,-5.788914565,,NAD83_UTM_zone_13N,523848.3625,6438137.077,-5.788914565,D_Beneteau,,WC511--1MAS--29,,,BSMT,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,532.7,532.7,GnPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ENSG,PETRO,5324.76,,3024.14,,,,,,,2.56,2.96E-12,,,8,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC511--544-1--544-1,WGS84 Greenwich,,-104.5956008,58.08406978,-16.66844363,,NAD83_UTM_zone_13N,523848.4172,6438140.482,-16.66844363,D_Beneteau,,WC511--1MAS--30,,,BSMT,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,544.1,544.1,GnGraPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ENSG,PETRO,4931.2,,2811.6,,,,,,,2.54,3.34E-12,,,6,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC511--672-7--672-7,WGS84 Greenwich,,-104.5956138,58.08440909,-139.5908244,,NAD83_UTM_zone_13N,523847.4257,6438178.254,-139.5908244,D_Beneteau,,WC511--1MAS--36,,,BSMT,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,672.7,672.7,GranT,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,Green_alteration,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ENSG,PETRO,5290.54,,3130.07,,,,,,,2.57,1.63E-12,,,9,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC511--690-1--690-1,WGS84 Greenwich,,-104.5956103,58.08445563,-156.2000459,,NAD83_UTM_zone_13N,523847.6049,6438183.437,-156.2000459,D_Beneteau,,WC511--1MAS--37,,,BSMT,,WC____511___,58.08260734,-104.5951803,501.514,523874.195,6437977.812,501.514,690.1,690.1,GranT,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ENSG,PETRO,4557.3,,2060.1,,,,,,,2.56,1.90E-12,,,10,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC523--586-4--586-4,WGS84 Greenwich,,-104.5956315,58.08417826,-57.21290398,,NAD83_UTM_zone_13N,523846.5368,6438152.548,-57.21290398,D_Beneteau,,WC523--1MAS--34,,,BSMT,,WC____523___,58.08432699,-104.6024843,480.368,523442.334,6438166.706,480.368,586.4,586.4,GnGran,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,ALTERED,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ENSG,PETRO,5902.67,,3448.94,,,,,,,2.59,6.22E-13,,,10,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC523--603-6--603-6,WGS84 Greenwich,,-104.595628,58.08422426,-73.6312149,,NAD83_UTM_zone_13N,523846.714,6438157.671,-73.6312149,D_Beneteau,,WC523--1MAS--35,,,BSMT,,WC____523___,58.08432699,-104.6024843,480.368,523442.334,6438166.706,480.368,603.6,603.6,GnGran,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,ALTERED,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ENSG,PETRO,5955.4,,3358.04,,,,,,,2.64,2.86E-13,,,14,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC523--621-5--621-5,WGS84 Greenwich,,-104.5956243,58.08427214,-90.71771288,,NAD83_UTM_zone_13N,523846.8984,6438163.003,-90.71771288,D_Beneteau,,WC523--1MAS--36,,,BSMT,,WC____523___,58.08432699,-104.6024843,480.368,523442.334,6438166.706,480.368,621.5,621.5,GnGran,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,ALTERED,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ENSG,PETRO,6032.66,,3361.68,,,,,,,2.57,2.01E-12,,,13,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC524--582--582,WGS84 Greenwich,,-104.5956324,58.08416649,-53.01287096,,NAD83_UTM_zone_13N,523846.4915,6438151.237,-53.01287096,D_Beneteau,,WC524--1MAS--33,,,BSMT,,WC____524___,58.08163508,-104.591576,480.254,524087.401,6437870.847,480.254,582,582,GnPsaPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,NOT_ALTERED,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ENSG,PETRO,5976.53,,3293.66,,,,,,,2.75,3.55E-13,,,52,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--520-6--520-6,WGS84 Greenwich,,-104.5962113,58.08291631,8.563555413,,NAD83_UTM_zone_13N,523813.1862,6438011.846,8.563555413,D_Beneteau,,WC527--1MAS--31,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,520.6,520.6,GnPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,5358.34,,2751.85,,,,,,,2.61,3.14E-12,,,23,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--540-7--540-7,WGS84 Greenwich,,-104.5962123,58.08298916,-9.82713391,,NAD83_UTM_zone_13N,523813.0773,6438019.957,-9.82713391,D_Beneteau,,WC527--1MAS--33,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,540.7,540.7,GnPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,4546.93,,2632.83,,,,,,,2.55,5.84E-12,,,25,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--561-5--561-5,WGS84 Greenwich,,-104.5962131,58.08306455,-28.858295,,NAD83_UTM_zone_13N,523812.9836,6438028.35,-28.858295,D_Beneteau,,WC527--1MAS--35,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,561.5,561.5,GnPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,4907.03,,3037.27,,,,,,,2.57,4.07E-12,,,16,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--578-3--578-3,WGS84 Greenwich,,-104.5962125,58.08312553,-44.225242,,NAD83_UTM_zone_13N,523812.9779,6438035.139,-44.225242,D_Beneteau,,WC527--1MAS--36,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,578.3,578.3,GnPsaPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,5185.45,,3185.59,,,,,,,2.57,3.27E-12,,,11,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--595-5--595-5,WGS84 Greenwich,,-104.5962098,58.0831881,-59.95041003,,NAD83_UTM_zone_13N,523813.0946,6438042.106,-59.95041003,D_Beneteau,,WC527--1MAS--38,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,595.5,595.5,GnPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,4741.03,,2815.77,,,,,,,2.68,3.76E-12,,,34,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--609--609,WGS84 Greenwich,,-104.5962077,58.08323722,-72.29283843,,NAD83_UTM_zone_13N,523813.1863,6438047.575,-72.29283843,D_Beneteau,,WC527--1MAS--39,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,609,609,GnPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,4760.39,,2775.76,,,,,,,2.71,4.31E-12,,,29,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--620-9--620-9,WGS84 Greenwich,,-104.5962058,58.08328051,-83.1724605,,NAD83_UTM_zone_13N,523813.2671,6438052.396,-83.1724605,D_Beneteau,,WC527--1MAS--40,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,620.9,620.9,GnGraPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,4996.92,,2757.98,,,,,,,2.54,2.48E-12,,,16,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--643-8--643-8,WGS84 Greenwich,,-104.5962025,58.08336441,-104.0794867,,NAD83_UTM_zone_13N,523813.4089,6438061.738,-104.0794867,D_Beneteau,,WC527--1MAS--42,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,643.8,643.8,GnPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,5010.81,,2830.74,,,,,,,2.67,3.29E-12,,,23,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--658-6--658-6,WGS84 Greenwich,,-104.5962003,58.08341868,-117.5894325,,NAD83_UTM_zone_13N,523813.4996,6438067.781,-117.5894325,D_Beneteau,,WC527--1MAS--44,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,658.6,658.6,GnGraPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,Graphit,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,4413.83,,2692.09,,,,,,,2.65,4.35E-12,,,8,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--717-4--717-4,WGS84 Greenwich,,-104.596184,58.08363352,-171.2948806,,NAD83_UTM_zone_13N,523814.3197,6438091.706,-171.2948806,D_Beneteau,,WC527--1MAS--51,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,717.4,717.4,GnGraPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,Argillization,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,5161.71,,2878.23,,,,,,,2.57,2.98E-12,,,11,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC527--686-2--686-2,WGS84 Greenwich,,-104.5961941,58.08351967,-142.7922623,,NAD83_UTM_zone_13N,523813.7972,6438079.026,-142.7922623,D_Beneteau,,WC527--1MAS--53,,,BSMT,,WC____527___,58.08097569,-104.5956654,480.673,523846.672,6437795.983,480.673,686.2,686.2,GnGraPel,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,5183,,2949.17,,,,,,,2.57,3.59E-12,,,14,,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC535--426-7--426-8,WGS84 Greenwich,,-104.5965604,58.08257378,93.5240938,,NAD83_UTM_zone_13N,523792.8253,6437973.588,93.5240938,D_Beneteau,,WC535-1--1MAS--15,,,,,WC____535___,58.09215489,-104.4659714,453.139,531485.511,6439093.756,453.139,426.7,426.8,EOH,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,moderate_chorite_trace_lilmonite_trace_argillization,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,1793.063,,,,,,,,,2.65,,,,,257,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC535--449--449-1,WGS84 Greenwich,,-104.5965356,58.08265514,73.19980073,,NAD83_UTM_zone_13N,523794.2387,6437982.656,73.19980073,D_Beneteau,,WC535-1--1MAS--17,,,,,WC____535___,58.09215489,-104.4659714,453.139,531485.511,6439093.756,453.139,449,449.1,EOH,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,weak_chlorite__trace_pyrite,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,7220.884,,,,,,,,,2.68,,,,,23.71,,,,,,,,,
Report_Submitted_to_Areva_Resources_Inc,petrophysical_WC_Powerline_Core_Samples,URANIUM,,ENGLISH,UNIVERSITY_OF_SASKATCHEWAN,ORANO,GEOLOGY,PETROPHYSIC,CANADA,SASKATCHEWAN,,,BENETEAU,D,,2018-03-01,MEHMOOD,S,,,,,WC535--461-8--461-9,WGS84 Greenwich,,-104.5965213,58.08270185,61.53383879,,NAD83_UTM_zone_13N,523795.05,6437987.86,61.53383879,D_Beneteau,,WC535-1--1MAS--18,,,,,WC____535___,58.09215489,-104.4659714,453.139,531485.511,6439093.756,453.139,461.8,461.9,EOH,,METAMORPHIC,CONTACT,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,moderate_chlorite,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,AREVA,PETRO,931.367,,,,,,,,,2.64,,,,,77.38,,,,,,,,,
